,Unnamed: 0,comments,created_time,from,id,likes,content,shares,type,Unnamed: 9,polarity
534,555,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-08 14:20:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_487027858009887,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ1NDA4MjU5NDAxNTU=', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10203389936850573', u'name': u'Rodrigo Antonio Rg'}, {u'id': u'10204540825940155', u'name': u'Elita Reyes'}], u'summary': {u'total_count': 4}}","Este 8 y 9 de febrero vuelve “La exposición más larga de Chile” 2013, con más de 80 artistas visuales de regiones del sur, los que  expondrán más de 200 pinturas en la Plaza Aníbal Pinto de Temuco. Un encuentro que reúne a la cultura propia de la zona sur.",,photo,,0
535,556,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-07 21:30:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_134092070092362,"{u'paging': {u'cursors': {u'after': u'MTAxNTIzMzIwNjkyMzA3ODQ=', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10206073990622470', u'name': u'Ornella Ravenna Ahumada'}, {u'id': u'10152332069230784', u'name': u'Rodrigo Marquez'}], u'summary': {u'total_count': 4}}","Esta noche a las 21 hrs. se presentará  el concertista de piano chileno Michio Nishihara Toro, el que interpretará  las mejores composiciones de Chopin entre otros, en el Centro de  Arte Alameda. 

Entrada general $5000 / Estudiantes y tercera edad $4.500 

http://www.youtube.com/watch?feature=player_embedded&v=tY9APTU14gE#!",{u'count': 1},link,,1
536,557,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-07 17:30:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_486653681380638,"{u'paging': {u'cursors': {u'after': u'MTAxNTM0MzA2NjA4OTUxNzA=', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10203389936850573', u'name': u'Rodrigo Antonio Rg'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}], u'summary': {u'total_count': 4}}","El Centro Cultural Rinconada de Silva de Putaendo realiza el ciclo de películas chilenas, los sábados a las 20 hrs. Este sábado podrá ver el documental Nostalgia de la Luz realizado por Patricio Guzmán.

Revisa la programación de los próximos sábados en http://www.putaendoinforma.cl/?p=13372",{u'count': 1},photo,,1
537,558,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-07 14:20:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_486582658054407,"{u'paging': {u'cursors': {u'after': u'MTAxNTM0MzA2NjA4OTUxNzA=', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}], u'summary': {u'total_count': 3}}",Hasta el 14 de febrero podrán ver la muestra “Esto no tiene pies ni cabeza” del artista Juan Pablo Neira  que se exhibe en la galería Bahía Utópica en el Cerro Concepción de Valparaíso y evoca un imaginario colectivo por medio de sus pinturas.,,photo,,0
538,559,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-06 20:30:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_486301034749236,"{u'paging': {u'cursors': {u'after': u'MTAxNTM0MzA2NjA4OTUxNzA=', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10203389936850573', u'name': u'Rodrigo Antonio Rg'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}], u'summary': {u'total_count': 4}}","Llega a Chile la exposición audiovisual “Vía Panam: En búsqueda de la Felicidad” del fotógrafo holandés Kadir Van Lohuizen, presentando una muestra que combina fotografía, música y pantallas gigantes, en las que proyecta su viaje por América. Hasta el 3 de marzo en MNBA.",,photo,,1
539,560,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-06 14:30:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_486187238093949,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwNzc2MzA3NTY2OTU=', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}], u'summary': {u'total_count': 2}}","Próximamente pondrán disfrutar en Espacio ArteAbierto de Fundación Itaú, la obra “Nuestro paisaje, mi paisaje” de José León que convocó a 26 artistas visuales chilenos entre los años 1982 y 1992, la cual refleja  el estado del arte de nuestro país en la década de los 80. 

Entre los artistas que participaron en esta obra  destacan Bororo, Samy Benmayor, Eugenio Dittborn, Gonzalo Cienfuegos, Roser Bru, José Balmes, Nemesio Antúnez y tantos otros.",,photo,,1
540,561,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORGcxT1RVNU9EZzRNVEUyTmpnME9qRTBOek14TmprPQ==', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORGcxT1RVNU9EZzRNVEUyTmpnME9qRTBOek14TmprPQ=='}}, u'data': [{u'message': u'@barbara Bárbara Rivera', u'from': {u'name': u'Mas Vera', u'id': u'10203928323755952'}, u'id': u'485700064809333_1473169'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2013-02-05 21:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_485903134789026,"{u'paging': {u'cursors': {u'after': u'MTAxNTM0MzA2NjA4OTUxNzA=', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}], u'summary': {u'total_count': 3}}","Si se encuentran en la región de Los Lagos, no pueden dejar de ir a la 1° Feria de Arte y Diseño de Puerto Varas, la que se desarrollará a partir de hoy hasta el 14 de febrero en la plaza de la ciudad.",,photo,,1
541,562,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-05 16:20:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_485814884797851,"{u'paging': {u'cursors': {u'after': u'ODI0NjkyNzAwODk3MzMw', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'678726125572757', u'name': u'Judith Gomezharder'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}, {u'id': u'10152889874996411', u'name': u'Patricia Norambuena'}, {u'id': u'10203143537605790', u'name': u'Daniela Mena Arriagada'}, {u'id': u'10206734888787936', u'name': u'Martín Ortiz'}, {u'id': u'824692700897330', u'name': u'Beatrice DWolf'}], u'summary': {u'total_count': 8}}","Un día como hoy… de 1956 nació el artista conceptual  chileno radicado en Nueva York, Alfredo Jaar, cuya vanguardista propuesta visual plantea las limitaciones y las ventajas comunicacionales del arte para acercarse al espacio social. 

Entre sus obras más destacadas encontramos ¿Es usted feliz? realizada en 1981. ¿La recuerdan?",{u'count': 1},photo,,1
542,563,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-05 14:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_485776478135025,"{u'paging': {u'cursors': {u'after': u'NTM2MTU5MjczMTg1MTY4', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}, {u'id': u'821321261221949', u'name': u'Fernanda Rojas Meneses'}, {u'id': u'536159273185168', u'name': u'Monika Za La'}], u'summary': {u'total_count': 6}}","Escultores nacionales e internacionales se reunirán durante 10 días en el XVIII Simposio Internacional de Escultura de Valdivia, para desarrollar obras de gran formato a la vista del público.",,photo,,1
543,564,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-04 21:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_485499711496035,"{u'paging': {u'cursors': {u'after': u'MTAwMzQzOTY5MzAxNDgzMg==', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}, {u'id': u'1003439693014832', u'name': u'Mónica Rogers Gálvez'}], u'summary': {u'total_count': 4}}","Esta semana las calles de Valparaíso se inundarán de música en vivo  en el Festival “Rockódromo, música chilena global”, donde convergen lo más destacados artistas de la escena nacional,  entre ellos Ana Tijoux, Tata Barahona, Nicasio Luna, Los Tetas y Gepe. 

Más información en: http://www.recital.cl/2013/01/12/rockodromo-2013-anuncio-su-programa-oficial/",,photo,,0
544,565,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-04 16:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_485409724838367,"{u'paging': {u'cursors': {u'after': u'MTAxNTM0MzA2NjA4OTUxNzA=', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'678726125572757', u'name': u'Judith Gomezharder'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}], u'summary': {u'total_count': 4}}","Todos los niños podrán disfrutar del “Ciclo de cine infantil”, el que cuenta con la proyección de películas infantiles al aire libre en pantallas gigantes  que se realizará en el Centro Cultural de Colina hasta el 28 de febrero. 

Entrada Liberada.",,photo,,1
545,566,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-04 14:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_485367884842551,"{u'paging': {u'cursors': {u'after': u'MTAxNTM0MzA2NjA4OTUxNzA=', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'678726125572757', u'name': u'Judith Gomezharder'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}], u'summary': {u'total_count': 4}}","Desde mañana  hasta el 10 de febrero,  el Museo ArteQuin de Viña del Mar ofrece talleres dirigidos a niños, jóvenes y adultos para experimentar de forma creativa y entretenida los diferentes temas  relacionados a las artes visuales. 

Revisa la programación de los talleres aquí http://www.artequinvina.cl/prontus_artequin/site/artic/20121227/pags/20121227103202.php",,photo,,0
546,567,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-04 00:30:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_485191371526869,"{u'paging': {u'cursors': {u'after': u'MjQ0MzMxNDIyMjc5NTMz', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}, {u'id': u'244331422279533', u'name': u'Fundación Itaú Chile'}], u'summary': {u'total_count': 4}}",El músico chileno Diego Pérez fue nominado a los premios Golden Reel por su trabajo en los cortometrajes “Elie´s overcoat” y “Fragments”. ¡Felicitaciones! Este premio es entregado por el Sindicato de Editores de Sonido de EE.UU. el 17 de febrero.,,photo,,1
547,568,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-03 22:40:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_485144764864863,"{u'paging': {u'cursors': {u'after': u'MTAxNTI4ODk4NzQ5OTY0MTE=', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'678726125572757', u'name': u'Judith Gomezharder'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}, {u'id': u'10153427585833094', u'name': u'Natalia Miralles'}, {u'id': u'10152889874996411', u'name': u'Patricia Norambuena'}], u'summary': {u'total_count': 6}}","¿Sabías que.... nuestro país posee una de las colecciones más valiosas de arte colonial de América, en la única construcción que queda de esa época en Chile, el Museo de Arte Colonial de San Francisco, ubicado en pleno centro de Santiago? ¿La conocen?",,photo,,0
548,569,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-03 20:29:52,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_586748961355077,"{u'paging': {u'cursors': {u'after': u'MTAxNTM0MzA2NjA4OTUxNzA=', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}], u'summary': {u'total_count': 3}}","El Observatorio de Políticas Culturales publicó un análisis de los resultados de los Fondos de Cultura 2012-2013.
 
El análisis de los resultados publicados por el Consejo Nacional de la Cultura y las Artes, del Fondart Nacional, Fondart  Regional, Fondo del Libro y la Lectura, Fondo de la Música  y Fondo Audiovisual lo puedes revisar en  www.observatoriodepoliticasculturales.blogspot.com",,link,,0
549,570,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-02-03 14:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_479982815381058,"{u'paging': {u'cursors': {u'after': u'MTAxNTM0MzA2NjA4OTUxNzA=', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}], u'summary': {u'total_count': 3}}","Piezas y documentos de mujeres de distintas condiciones sociales y oficios, crean la muestra “Mujeres del siglo XX” que se presenta en el 1er piso de la Biblioteca de Santiago.",{u'count': 1},status,,1
